,Year_Birth,Education,Status,Income,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Response,Children
14,0,3,0,3,0.09012875536480536,0.030303030303030304,0.7361018084393838,0.0,0.025522041763341066,0.0,0.0,0.09392265193370165,0.6470588235294118,0.1111111111111111,0.14285714285714285,0.7692307692307693,0.4,0.0,1.0,0.0,0.0,0.0,1,0.6666666666666666
15,0,2,1,2,0.07725321888411685,0.5555555555555556,0.6302746148693905,0.07035175879396985,0.2296983758700696,0.29343629343629346,0.22053231939163498,0.4861878453038674,0.6470588235294118,0.2962962962962963,0.17857142857142855,0.6923076923076923,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1,0.3333333333333333
16,3,0,0,1,0.5092989985693848,0.11111111111111112,0.2290689886135298,0.04522613065326633,0.06438515081206496,0.07335907335907337,0.053231939163498096,0.052486187845303865,0.5882352941176471,0.18518518518518517,0.07142857142857142,0.6923076923076923,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
17,1,2,0,2,0.08011444921315913,0.4141414141414142,0.3275284661754856,0.03015075376884422,0.08758700696055684,0.03088803088803089,0.022813688212927757,0.3646408839779005,0.5882352941176471,0.3333333333333333,0.14285714285714285,0.46153846153846156,0.4,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
18,2,2,0,3,0.4706723891273228,0.17171717171717174,0.17883456128600134,0.21105527638190955,0.17865429234338748,0.21235521235521235,0.1596958174904943,0.058011049723756904,0.5882352941176471,0.25925925925925924,0.14285714285714285,0.6923076923076923,0.25,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
19,2,3,3,1,0.2503576537911272,0.21212121212121213,0.27461486939048896,0.0,0.03364269141531322,0.07335907335907337,0.034220532319391636,0.12154696132596685,0.5882352941176471,0.25925925925925924,0.03571428571428571,0.6153846153846154,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
20,2,0,2,4,0.08154506437768205,0.98989898989899,0.290020093770931,0.4472361809045226,0.37645011600928074,0.06177606177606178,0.38783269961977185,0.281767955801105,0.5882352941176471,0.14814814814814814,0.21428571428571427,0.6923076923076923,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0,1.0
21,2,3,0,1,0.31187410586552033,0.04040404040404041,0.4045545880776959,0.0,0.057424593967517396,0.07335907335907337,0.0,0.07734806629834254,0.5294117647058824,0.37037037037037035,0.07142857142857142,0.6153846153846154,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
22,2,0,2,0,0.33333333333333215,0.30303030303030304,0.15472203616878766,0.035175879396984924,0.07888631090487239,0.015444015444015444,0.057034220532319393,0.10773480662983426,0.5294117647058824,0.18518518518518517,0.03571428571428571,0.6153846153846154,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
23,1,0,2,2,0.24320457796852324,0.6464646464646465,0.20964501004688546,0.04020100502512563,0.05974477958236658,0.02316602316602317,0.015209125475285171,0.34806629834254144,0.5294117647058824,0.2962962962962963,0.03571428571428571,0.46153846153846156,0.45,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
24,1,0,3,2,0.3505007153075823,0.4646464646464647,0.15405224380442062,0.07035175879396985,0.08990719257540603,0.31660231660231664,0.09125475285171103,0.1602209944751381,0.47058823529411764,0.3333333333333333,0.07142857142857142,0.38461538461538464,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
25,0,1,2,3,0.4506437768240339,0.5151515151515152,0.3215003348961822,0.4321608040201005,0.14385150812064965,0.2895752895752896,0.3269961977186312,0.39779005524861877,0.47058823529411764,0.2222222222222222,0.10714285714285714,0.38461538461538464,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
26,2,2,0,1,0.09585121602288638,0.7070707070707072,0.15003348961821836,0.0,0.016821345707656612,0.0,0.0,0.027624309392265192,0.47058823529411764,0.18518518518518517,0.03571428571428571,0.38461538461538464,0.125,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
27,2,0,2,2,0.2818311874105852,0.494949494949495,0.18754186202277293,0.035175879396984924,0.04640371229698376,0.07722007722007722,0.0,0.07458563535911603,0.47058823529411764,0.2222222222222222,0.10714285714285714,0.38461538461538464,0.125,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
28,2,3,0,2,0.33190271816880923,0.5151515151515152,0.31078365706630945,0.02512562814070352,0.036542923433874705,0.02702702702702703,0.0,0.19337016574585636,0.47058823529411764,0.3333333333333333,0.03571428571428571,0.5384615384615385,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
29,1,1,1,3,0.005722460658081019,0.5252525252525253,0.8137977227059611,0.1658291457286432,0.14385150812064965,0.2471042471042471,0.44106463878326996,0.4116022099447514,0.47058823529411764,0.2962962962962963,0.3214285714285714,0.6153846153846154,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
30,1,0,2,1,0.38340486409155616,0.09090909090909091,0.2625586068318821,0.02512562814070352,0.05220417633410672,0.10810810810810811,0.09885931558935361,0.30939226519337015,0.47058823529411764,0.25925925925925924,0.10714285714285714,0.5384615384615385,0.4,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
31,1,2,0,2,0.28898426323318915,0.7272727272727273,0.4594775619557937,0.08542713567839195,0.08178654292343386,0.0888030888030888,0.09885931558935361,0.09668508287292818,0.47058823529411764,0.2222222222222222,0.14285714285714285,1.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
32,3,0,0,3,0.33905579399141317,0.8787878787878789,0.3060951105157401,0.02512562814070352,0.060904872389791184,0.05791505791505792,0.06463878326996197,0.1464088397790055,0.47058823529411764,0.4074074074074074,0.03571428571428571,0.46153846153846156,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
33,0,2,3,2,0.01144492131616559,0.6060606060606061,0.2337575351640991,0.020100502512562814,0.04466357308584687,0.02316602316602317,0.0,0.11878453038674033,0.47058823529411764,0.25925925925925924,0.07142857142857142,0.46153846153846156,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
34,2,0,1,3,0.9628040057224574,0.23232323232323235,0.4293369055592766,0.035175879396984924,0.03190255220417633,0.0,0.0,0.07734806629834254,0.47058823529411764,0.37037037037037035,0.14285714285714285,0.46153846153846156,0.4,0.0,1.0,0.0,1.0,0.0,0,0.3333333333333333
35,2,0,3,2,0.5107296137339041,0.37373737373737376,0.5164099129269926,0.2562814070351759,0.08874709976798144,0.2084942084942085,0.03802281368821293,0.42541436464088395,0.4117647058823529,0.4074074074074074,0.07142857142857142,0.9230769230769231,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
36,0,0,3,1,0.33047210300428986,0.696969696969697,0.18084393837910248,0.01507537688442211,0.015081206496519721,0.15057915057915058,0.022813688212927757,0.2734806629834254,0.4117647058823529,0.25925925925925924,0.03571428571428571,0.38461538461538464,0.4,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
37,3,0,2,0,0.3147353361945626,0.5151515151515152,0.10314802411252512,0.10050251256281408,0.037703016241299306,0.0,0.045627376425855515,0.07458563535911603,0.4117647058823529,0.2222222222222222,0.03571428571428571,0.3076923076923077,0.45,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
38,0,0,0,1,0.33047210300428986,0.696969696969697,0.18084393837910248,0.01507537688442211,0.015081206496519721,0.15057915057915058,0.022813688212927757,0.2734806629834254,0.4117647058823529,0.25925925925925924,0.03571428571428571,0.38461538461538464,0.4,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
39,1,0,1,0,0.20171673819742253,0.5454545454545455,0.11051574012056262,0.01507537688442211,0.08468677494199535,0.015444015444015444,0.09125475285171103,0.11325966850828728,0.4117647058823529,0.2222222222222222,0.07142857142857142,0.38461538461538464,0.4,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
40,1,3,0,2,0.626609442060083,0.6060606060606061,0.19557937039517748,0.01507537688442211,0.04408352668213457,0.03861003861003861,0.011406844106463879,0.0718232044198895,0.4117647058823529,0.2222222222222222,0.10714285714285714,0.38461538461538464,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0,1.0
41,1,3,0,2,0.14449213161659458,0.9292929292929294,0.5733422638981915,0.0,0.04350348027842227,0.04633204633204634,0.034220532319391636,0.5497237569060773,0.4117647058823529,0.3333333333333333,0.21428571428571427,0.6923076923076923,0.4,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
42,2,3,3,2,0.28040057224606585,0.6161616161616162,0.144675150703282,0.04522613065326633,0.03248259860788863,0.07722007722007722,0.034220532319391636,0.3453038674033149,0.4117647058823529,0.14814814814814814,0.10714285714285714,0.38461538461538464,0.25,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
43,2,2,0,1,0.5493562231759626,0.5656565656565657,0.10917615539182852,0.010050251256281407,0.02262180974477958,0.03088803088803089,0.04182509505703422,0.03038674033149171,0.4117647058823529,0.1111111111111111,0.03571428571428571,0.46153846153846156,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
44,3,2,3,2,0.0071530758226003854,0.8181818181818182,0.4996651038178165,0.04020100502512563,0.07192575406032482,0.04247104247104247,0.030418250950570342,0.022099447513812154,0.4117647058823529,0.2962962962962963,0.21428571428571427,0.6923076923076923,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,1,0.3333333333333333
45,3,0,0,1,0.133047210300429,0.4141414141414142,0.18821165438714,0.035175879396984924,0.048143851508120644,0.05791505791505792,0.0,0.3287292817679558,0.4117647058823529,0.25925925925925924,0.10714285714285714,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
46,0,2,3,3,0.9728183118741036,0.5656565656565657,0.27193569993302075,0.0,0.016821345707656612,0.0,0.0,0.022099447513812154,0.4117647058823529,0.2962962962962963,0.07142857142857142,0.38461538461538464,0.35000000000000003,0.0,0.0,0.0,1.0,0.0,0,1.0
47,2,3,1,1,0.4792560801144461,0.6464646464646465,0.25385130609511053,0.020100502512562814,0.05336426914153132,0.04633204633204634,0.034220532319391636,0.27071823204419887,0.4117647058823529,0.2222222222222222,0.21428571428571427,0.3076923076923077,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
48,0,2,3,3,0.31044349070100097,0.8181818181818182,0.6604152712659076,0.18090452261306533,0.09686774941995359,0.06177606177606178,0.0,0.2983425414364641,0.4117647058823529,0.4074074074074074,0.10714285714285714,0.3076923076923077,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1,1.0
49,3,0,0,3,0.4535050071530726,0.5757575757575758,0.21969189551239116,0.04522613065326633,0.07134570765661252,0.04633204633204634,0.09125475285171103,0.3011049723756906,0.4117647058823529,0.14814814814814814,0.07142857142857142,0.7692307692307693,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
50,1,3,3,1,0.12875536480686378,0.8181818181818182,0.11185532484929671,0.010050251256281407,0.02494199535962877,0.02316602316602317,0.0076045627376425855,0.052486187845303865,0.4117647058823529,0.14814814814814814,0.07142857142857142,0.3076923076923077,0.4,1.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
51,0,0,0,2,0.4620886981401995,0.10101010101010102,0.19892833221701273,0.0,0.021461716937354988,0.0501930501930502,0.0,0.4198895027624309,0.4117647058823529,0.18518518518518517,0.14285714285714285,0.3076923076923077,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
52,1,0,0,3,0.9585121602288957,0.7171717171717172,0.1332886805090422,0.04522613065326633,0.03248259860788863,0.07722007722007722,0.07984790874524715,0.016574585635359115,0.4117647058823529,0.14814814814814814,0.03571428571428571,0.5384615384615385,0.2,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
53,1,0,0,3,0.025751072961369914,0.37373737373737376,0.5284661754855995,0.0,0.0765661252900232,0.0,0.10646387832699619,0.4198895027624309,0.4117647058823529,0.4074074074074074,0.17857142857142855,0.6153846153846154,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
54,2,0,2,3,0.7668097281831159,0.5858585858585859,0.43804420629604823,0.035175879396984924,0.05278422273781902,0.0,0.057034220532319393,0.08287292817679558,0.4117647058823529,0.3333333333333333,0.14285714285714285,0.6153846153846154,0.30000000000000004,0.0,1.0,1.0,0.0,0.0,0,0.3333333333333333
55,2,0,0,2,0.33619456366237443,0.8787878787878789,0.4172806430006698,0.2663316582914573,0.10266821345707657,0.0888030888030888,0.06463878326996197,0.3674033149171271,0.4117647058823529,0.1111111111111111,0.07142857142857142,0.6153846153846154,0.4,0.0,1.0,0.0,0.0,0.0,0,0.6666666666666666
56,2,1,0,0,0.03290414878397385,0.9494949494949496,0.04889484259879437,0.01507537688442211,0.05162412993039443,0.04633204633204634,0.0038022813688212928,0.08839779005524862,0.4117647058823529,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0,1.0
57,3,0,2,3,0.3505007153075823,0.25252525252525254,0.17749497655726723,1.0,0.1751740139211137,0.9034749034749034,0.034220532319391636,0.46961325966850825,0.4117647058823529,0.37037037037037035,0.07142857142857142,0.9230769230769231,0.1,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
58,3,0,0,2,0.9942775393419154,0.4747474747474748,0.06496985934360348,0.06030150753768844,0.048143851508120644,0.0501930501930502,0.03802281368821293,0.04143646408839779,0.4117647058823529,0.1111111111111111,0.03571428571428571,0.46153846153846156,0.25,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
59,3,0,3,2,0.6123032904148751,0.48484848484848486,0.2304085733422639,0.17587939698492464,0.10266821345707657,0.05791505791505792,0.08745247148288973,0.04696132596685083,0.4117647058823529,0.25925925925925924,0.07142857142857142,0.6923076923076923,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
60,2,1,0,0,0.03290414878397385,0.9494949494949496,0.04889484259879437,0.01507537688442211,0.05162412993039443,0.04633204633204634,0.0038022813688212928,0.08839779005524862,0.4117647058823529,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0,1.0
61,1,0,3,2,0.5507868383404855,0.24242424242424243,0.1942397856664434,0.2964824120603015,0.10208816705336426,0.2972972972972973,0.019011406844106463,0.08011049723756905,0.4117647058823529,0.14814814814814814,0.21428571428571427,0.6153846153846154,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
62,3,0,0,3,0.4535050071530726,0.5757575757575758,0.21969189551239116,0.04522613065326633,0.07134570765661252,0.04633204633204634,0.09125475285171103,0.3011049723756906,0.4117647058823529,0.14814814814814814,0.07142857142857142,0.7692307692307693,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
63,2,3,1,2,0.5679542203147321,0.020202020202020204,0.15338245144005358,0.035175879396984924,0.08062645011600927,0.03861003861003861,0.011406844106463879,0.03038674033149171,0.4117647058823529,0.18518518518518517,0.03571428571428571,0.6153846153846154,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
64,0,2,3,3,0.9728183118741036,0.5656565656565657,0.27193569993302075,0.0,0.016821345707656612,0.0,0.0,0.022099447513812154,0.4117647058823529,0.2962962962962963,0.07142857142857142,0.38461538461538464,0.35000000000000003,0.0,0.0,0.0,1.0,0.0,0,1.0
65,2,0,3,3,0.360515021459225,0.9090909090909092,0.5733422638981915,0.2964824120603015,0.2819025522041763,0.22393822393822393,0.11026615969581749,0.2016574585635359,0.4117647058823529,0.07407407407407407,0.17857142857142855,0.38461538461538464,0.25,0.0,0.0,0.0,0.0,0.0,0,1.0
66,1,2,1,2,0.09442060085836701,0.98989898989899,0.3074346952444742,0.0,0.01334106728538283,0.02316602316602317,0.0,0.011049723756906077,0.3529411764705882,0.14814814814814814,0.17857142857142855,0.5384615384615385,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,1,0.3333333333333333
67,2,2,3,2,0.024320457796850548,0.3434343434343435,0.6001339584728734,0.05025125628140704,0.058004640371229696,0.0501930501930502,0.03802281368821293,0.09392265193370165,0.3529411764705882,0.14814814814814814,0.07142857142857142,0.6923076923076923,0.45,1.0,0.0,0.0,0.0,0.0,1,0.3333333333333333
68,1,2,4,2,0.25608011444921175,0.24242424242424243,0.638312123241795,0.0,0.04060324825986078,0.0,0.0,0.48066298342541436,0.3529411764705882,0.37037037037037035,0.17857142857142855,0.7692307692307693,0.4,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
69,2,2,1,1,0.22317596566523434,0.2828282828282829,0.21701272605492297,0.24120603015075376,0.10730858468677494,0.15057915057915058,0.06844106463878327,0.5469613259668508,0.3529411764705882,0.2222222222222222,0.2857142857142857,0.3076923076923077,0.35000000000000003,1.0,0.0,0.0,0.0,0.0,1,0.3333333333333333
70,1,3,0,3,0.2846924177396275,0.17171717171717174,0.8070997990622907,0.0,0.1357308584686775,0.07335907335907337,0.053231939163498096,0.5662983425414364,0.3529411764705882,0.2222222222222222,0.10714285714285714,1.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
71,2,0,2,0,0.11015736766809425,0.8080808080808082,0.1058271935699933,0.0,0.012761020881670533,0.0,0.0,0.049723756906077346,0.3529411764705882,0.1111111111111111,0.03571428571428571,0.38461538461538464,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
72,1,3,0,1,0.41058655221745255,0.5050505050505051,0.05425318151373074,0.09045226130653267,0.06496519721577726,0.18146718146718147,0.049429657794676805,0.058011049723756904,0.3529411764705882,0.14814814814814814,0.07142857142857142,0.38461538461538464,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
73,1,2,4,2,0.25608011444921175,0.24242424242424243,0.638312123241795,0.0,0.04060324825986078,0.0,0.0,0.48066298342541436,0.3529411764705882,0.37037037037037035,0.17857142857142855,0.7692307692307693,0.4,0.0,0.0,0.0,0.0,0.0,1,0.3333333333333333
74,0,0,4,2,0.4391988555078683,0.48484848484848486,0.12659075686537172,0.05025125628140704,0.14617169373549885,0.21621621621621623,0.1634980988593156,0.17679558011049723,0.3529411764705882,0.2962962962962963,0.07142857142857142,0.5384615384615385,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
75,2,0,0,1,0.12875536480686378,0.696969696969697,0.10649698593436034,0.020100502512562814,0.025522041763341066,0.02316602316602317,0.0076045627376425855,0.10497237569060773,0.3529411764705882,0.18518518518518517,0.03571428571428571,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
76,0,2,0,2,0.36623748211730955,0.11111111111111112,0.42129939718687204,0.0,0.040023201856148494,0.0,0.0,0.09668508287292818,0.3529411764705882,0.4074074074074074,0.07142857142857142,0.5384615384615385,0.4,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
77,2,3,3,1,0.8082975679542201,0.3535353535353536,0.11185532484929671,0.010050251256281407,0.05104408352668213,0.0,0.0,0.09392265193370165,0.3529411764705882,0.2222222222222222,0.03571428571428571,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
78,3,4,0,0,0.25894134477825403,0.9292929292929294,0.15271265907568654,0.6130653266331658,0.07018561484918794,0.8030888030888031,0.49049429657794674,0.08287292817679558,0.3529411764705882,0.4074074074074074,0.07142857142857142,0.6153846153846154,0.45,0.0,0.0,0.0,0.0,0.0,0,0.0
79,0,3,0,2,0.2703862660944196,0.7272727272727273,0.26322839919624913,0.0,0.1380510440835267,0.3474903474903475,0.2623574144486692,0.19060773480662982,0.3529411764705882,0.18518518518518517,0.25,0.6923076923076923,0.2,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
80,2,0,2,2,0.7410586552217424,0.26262626262626265,0.23241795043536503,0.0,0.019721577726218097,0.015444015444015444,0.011406844106463879,0.019337016574585635,0.3529411764705882,0.14814814814814814,0.07142857142857142,0.6153846153846154,0.25,0.0,0.0,0.0,0.0,0.0,0,1.0
81,3,1,2,0,0.09585121602288638,0.9797979797979799,0.0696584058941728,0.10050251256281408,0.058004640371229696,0.09266409266409267,0.057034220532319393,0.013812154696132596,0.3529411764705882,0.18518518518518517,0.03571428571428571,0.38461538461538464,0.45,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
82,2,0,1,2,0.3490701001430594,0.7777777777777778,0.29470864032150035,0.40703517587939697,0.212877030162413,0.0,0.46387832699619774,0.48066298342541436,0.3529411764705882,0.4074074074074074,0.17857142857142855,0.6923076923076923,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
83,2,2,3,2,0.8569384835479248,0.8585858585858587,0.3898191560616209,0.0,0.037122969837587005,0.0,0.0,0.03591160220994475,0.3529411764705882,0.2962962962962963,0.07142857142857142,0.6923076923076923,0.25,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
84,3,0,3,2,0.35336194563662104,0.7070707070707072,0.1781647689216343,0.03015075376884422,0.029002320185614848,0.03088803088803089,0.022813688212927757,0.17679558011049723,0.3529411764705882,0.25925925925925924,0.03571428571428571,0.38461538461538464,0.4,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666
85,3,0,0,1,0.025751072961369914,0.5656565656565657,0.16342933690555927,0.07537688442211056,0.06206496519721577,0.015444015444015444,0.057034220532319393,0.13812154696132595,0.3529411764705882,0.25925925925925924,0.03571428571428571,0.46153846153846156,0.4,0.0,0.0,0.0,0.0,0.0,1,0.3333333333333333
86,1,1,3,2,0.41344778254649484,0.6565656565656566,0.14400535833891492,0.035175879396984924,0.018561484918793503,0.011583011583011584,0.0,0.03591160220994475,0.3529411764705882,0.18518518518518517,0.03571428571428571,0.38461538461538464,0.35000000000000003,0.0,1.0,0.0,0.0,0.0,0,0.6666666666666666
87,2,2,2,1,0.8712446351931327,0.8181818181818182,0.06430006697923643,0.005025125628140704,0.045243619489559156,0.02702702702702703,0.0038022813688212928,0.21823204419889503,0.3529411764705882,0.18518518518518517,0.03571428571428571,0.23076923076923078,0.4,1.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
88,0,3,3,1,0.2689556509298967,0.09090909090909091,0.11855324849296718,0.010050251256281407,0.04060324825986078,0.011583011583011584,0.0076045627376425855,0.055248618784530384,0.3529411764705882,0.18518518518518517,0.07142857142857142,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,1,0.6666666666666666
89,1,0,1,3,0.19885550786838024,0.494949494949495,0.25586068318821165,0.6934673366834171,0.037122969837587005,0.23166023166023167,0.09885931558935361,0.16298342541436464,0.3529411764705882,0.18518518518518517,0.07142857142857142,0.9230769230769231,0.25,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333
